Year,State Population,County Name,State Abbreviation,BUYER_MME
2004,2279222,STOREY,NV,0
2004,2279222,WASHOE,NV,0
2004,2279222,WHITE PINE,NV,0
2004,2279222,CARSON CITY,NV,0
2005,2349465,CHURCHILL,NV,0
2005,2349465,CLARK,NV,0
2005,2349465,DOUGLAS,NV,0
2005,2349465,ELKO,NV,0
2005,2349465,ESMERALDA,NV,0
2005,2349465,EUREKA,NV,0
2005,2349465,HUMBOLDT,NV,0
2005,2349465,LANDER,NV,0
2005,2349465,LINCOLN,NV,0
2005,2349465,LYON,NV,0
2005,2349465,MINERAL,NV,0
2005,2349465,NYE,NV,0
2005,2349465,PERSHING,NV,0
2005,2349465,STOREY,NV,0
2005,2349465,WASHOE,NV,0
2005,2349465,WHITE PINE,NV,0
2005,2349465,CARSON CITY,NV,0
2006,2419708,CHURCHILL,NV,554
2006,2419708,CLARK,NV,57999
2006,2419708,DOUGLAS,NV,1311
2006,2419708,ELKO,NV,564
2006,2419708,ESMERALDA,NV,0
2006,2419708,EUREKA,NV,0
2006,2419708,HUMBOLDT,NV,160
2006,2419708,LANDER,NV,44
2006,2419708,LINCOLN,NV,137
2006,2419708,LYON,NV,812
2006,2419708,MINERAL,NV,95
2006,2419708,NYE,NV,1689
2006,2419708,PERSHING,NV,0
2006,2419708,STOREY,NV,0
2006,2419708,WASHOE,NV,7857
2006,2419708,WHITE PINE,NV,335
2006,2419708,CARSON CITY,NV,1763
2007,2489951,CHURCHILL,NV,692
2007,2489951,CLARK,NV,81406
2007,2489951,DOUGLAS,NV,1424
2007,2489951,ELKO,NV,810
2007,2489951,ESMERALDA,NV,0
2007,2489951,EUREKA,NV,0
2007,2489951,HUMBOLDT,NV,275
2007,2489951,LANDER,NV,155
2007,2489951,LINCOLN,NV,122
2007,2489951,LYON,NV,1091
2007,2489951,MINERAL,NV,96
2007,2489951,NYE,NV,3092
2007,2489951,PERSHING,NV,0
2007,2489951,STOREY,NV,0
2007,2489951,WASHOE,NV,10021
2007,2489951,WHITE PINE,NV,452
2007,2489951,CARSON CITY,NV,2501
2008,2560194,CHURCHILL,NV,727
2008,2560194,CLARK,NV,96189
2008,2560194,DOUGLAS,NV,1948
2008,2560194,ELKO,NV,929
2008,2560194,ESMERALDA,NV,0
2008,2560194,EUREKA,NV,0
2008,2560194,HUMBOLDT,NV,274
2008,2560194,LANDER,NV,102
2008,2560194,LINCOLN,NV,97
2008,2560194,LYON,NV,1074
2008,2560194,MINERAL,NV,156
2008,2560194,NYE,NV,3590
2008,2560194,PERSHING,NV,0
2008,2560194,STOREY,NV,0
2008,2560194,WASHOE,NV,11233
2008,2560194,WHITE PINE,NV,454
2008,2560194,CARSON CITY,NV,2648
2009,2630437,CHURCHILL,NV,781
2009,2630437,CLARK,NV,94728
2009,2630437,DOUGLAS,NV,1759
2009,2630437,ELKO,NV,904
2009,2630437,ESMERALDA,NV,0
2009,2630437,EUREKA,NV,0
2009,2630437,HUMBOLDT,NV,303
2009,2630437,LANDER,NV,147
2009,2630437,LINCOLN,NV,113
2009,2630437,LYON,NV,1422
2009,2630437,MINERAL,NV,225
2009,2630437,NYE,NV,3279
2009,2630437,PERSHING,NV,0
2009,2630437,STOREY,NV,0
2009,2630437,WASHOE,NV,11903
2009,2630437,WHITE PINE,NV,559
2009,2630437,CARSON CITY,NV,3175
2010,2700679,CHURCHILL,NV,647
2010,2700679,CLARK,NV,82411
2010,2700679,DOUGLAS,NV,1517
2010,2700679,ELKO,NV,1350
2010,2700679,ESMERALDA,NV,0
2010,2700679,EUREKA,NV,0
2010,2700679,HUMBOLDT,NV,352
2010,2700679,LANDER,NV,162
2010,2700679,LINCOLN,NV,132
2010,2700679,LYON,NV,1495
2010,2700679,MINERAL,NV,247
2010,2700679,NYE,NV,3022
2010,2700679,PERSHING,NV,0
2010,2700679,STOREY,NV,0
2010,2700679,WASHOE,NV,11773
2010,2700679,WHITE PINE,NV,604
2010,2700679,CARSON CITY,NV,2391
2011,2742393,CHURCHILL,NV,957
2011,2742393,CLARK,NV,123340
2011,2742393,DOUGLAS,NV,2263
2011,2742393,ELKO,NV,1530
2011,2742393,ESMERALDA,NV,0
2011,2742393,EUREKA,NV,0
2011,2742393,HUMBOLDT,NV,490
2011,2742393,LANDER,NV,154
2011,2742393,LINCOLN,NV,163
2011,2742393,LYON,NV,1815
2011,2742393,MINERAL,NV,317
2011,2742393,NYE,NV,4532
2011,2742393,PERSHING,NV,36
2011,2742393,STOREY,NV,0
2011,2742393,WASHOE,NV,16059
2011,2742393,WHITE PINE,NV,719
2011,2742393,CARSON CITY,NV,3686
2012,2784107,CHURCHILL,NV,1062
2012,2784107,CLARK,NV,126558
2012,2784107,DOUGLAS,NV,2050
2012,2784107,ELKO,NV,1540
2012,2784107,ESMERALDA,NV,0
2012,2784107,EUREKA,NV,0
2012,2784107,HUMBOLDT,NV,543
2012,2784107,LANDER,NV,175
2012,2784107,LINCOLN,NV,241
2012,2784107,LYON,NV,1905
2012,2784107,MINERAL,NV,298
2012,2784107,NYE,NV,4708
2012,2784107,PERSHING,NV,58
2012,2784107,STOREY,NV,0
2012,2784107,WASHOE,NV,16858
2012,2784107,WHITE PINE,NV,929
2012,2784107,CARSON CITY,NV,3504
2013,2825821,CHURCHILL,NV,0
2013,2825821,CLARK,NV,0
2013,2825821,DOUGLAS,NV,0
2013,2825821,ELKO,NV,0
2013,2825821,ESMERALDA,NV,0
2013,2825821,EUREKA,NV,0
2013,2825821,HUMBOLDT,NV,0
2013,2825821,LANDER,NV,0
2013,2825821,LINCOLN,NV,0
2013,2825821,LYON,NV,0
2013,2825821,MINERAL,NV,0
2013,2825821,NYE,NV,0
2013,2825821,PERSHING,NV,0
2013,2825821,STOREY,NV,0
2013,2825821,WASHOE,NV,0
2013,2825821,WHITE PINE,NV,0
2013,2825821,CARSON CITY,NV,0
2014,2867535,CHURCHILL,NV,0
2014,2867535,CLARK,NV,0
2014,2867535,DOUGLAS,NV,0
2014,2867535,ELKO,NV,0
2014,2867535,ESMERALDA,NV,0
2014,2867535,EUREKA,NV,0
2014,2867535,HUMBOLDT,NV,0
2014,2867535,LANDER,NV,0
2014,2867535,LINCOLN,NV,0
2014,2867535,LYON,NV,0
2014,2867535,MINERAL,NV,0
2014,2867535,NYE,NV,0
2014,2867535,PERSHING,NV,0
2014,2867535,STOREY,NV,0
2014,2867535,WASHOE,NV,0
2014,2867535,WHITE PINE,NV,0
2014,2867535,CARSON CITY,NV,0
2015,2909249,CHURCHILL,NV,0
2015,2909249,CLARK,NV,0
2015,2909249,DOUGLAS,NV,0
2015,2909249,ELKO,NV,0
2015,2909249,ESMERALDA,NV,0
2015,2909249,EUREKA,NV,0
2015,2909249,HUMBOLDT,NV,0
2015,2909249,LANDER,NV,0
2015,2909249,LINCOLN,NV,0
2015,2909249,LYON,NV,0
2015,2909249,MINERAL,NV,0
2015,2909249,NYE,NV,0
2015,2909249,PERSHING,NV,0
2015,2909249,STOREY,NV,0
2015,2909249,WASHOE,NV,0
2015,2909249,WHITE PINE,NV,0
2015,2909249,CARSON CITY,NV,0
2003,3544389,BAKER,OR,0
2003,3544389,BENTON,OR,0
2003,3544389,CLACKAMAS,OR,0
2003,3544389,CLATSOP,OR,0
2003,3544389,COLUMBIA,OR,0
2003,3544389,COOS,OR,0
2003,3544389,CROOK,OR,0
2003,3544389,CURRY,OR,0
2003,3544389,DESCHUTES,OR,0
2003,3544389,DOUGLAS,OR,0
2003,3544389,GILLIAM,OR,0
2003,3544389,GRANT,OR,0
2003,3544389,HARNEY,OR,0
2003,3544389,HOOD RIVER,OR,0
2003,3544389,JACKSON,OR,0
2003,3544389,JEFFERSON,OR,0
2003,3544389,JOSEPHINE,OR,0
2003,3544389,KLAMATH,OR,0
2003,3544389,LAKE,OR,0
2003,3544389,LANE,OR,0
2003,3544389,LINCOLN,OR,0
2003,3544389,LINN,OR,0
2003,3544389,MALHEUR,OR,0
2003,3544389,MARION,OR,0
2003,3544389,MORROW,OR,0
2003,3544389,MULTNOMAH,OR,0
2003,3544389,POLK,OR,0
2003,3544389,SHERMAN,OR,0
2003,3544389,TILLAMOOK,OR,0
2003,3544389,UMATILLA,OR,0
2003,3544389,UNION,OR,0
2003,3544389,WALLOWA,OR,0
2003,3544389,WASCO,OR,0
2003,3544389,WASHINGTON,OR,0
2003,3544389,WHEELER,OR,0
2003,3544389,YAMHILL,OR,0
2004,3585344,BAKER,OR,0
2004,3585344,BENTON,OR,0
2004,3585344,CLACKAMAS,OR,0
2004,3585344,CLATSOP,OR,0
2004,3585344,COLUMBIA,OR,0
2004,3585344,COOS,OR,0
2004,3585344,CROOK,OR,0
2004,3585344,CURRY,OR,0
2004,3585344,DESCHUTES,OR,0
2004,3585344,DOUGLAS,OR,0
2004,3585344,GILLIAM,OR,0
2004,3585344,GRANT,OR,0
2004,3585344,HARNEY,OR,0
2004,3585344,HOOD RIVER,OR,0
2004,3585344,JACKSON,OR,0
2004,3585344,JEFFERSON,OR,0
2004,3585344,JOSEPHINE,OR,0
2004,3585344,KLAMATH,OR,0
2004,3585344,LAKE,OR,0
2004,3585344,LANE,OR,0
2004,3585344,LINCOLN,OR,0
2004,3585344,LINN,OR,0
2004,3585344,MALHEUR,OR,0
2004,3585344,MARION,OR,0
2004,3585344,MORROW,OR,0
2004,3585344,MULTNOMAH,OR,0
2004,3585344,POLK,OR,0
2004,3585344,SHERMAN,OR,0
2004,3585344,TILLAMOOK,OR,0
2004,3585344,UMATILLA,OR,0
2004,3585344,UNION,OR,0
2004,3585344,WALLOWA,OR,0
2004,3585344,WASCO,OR,0
2004,3585344,WASHINGTON,OR,0
2004,3585344,WHEELER,OR,0
2004,3585344,YAMHILL,OR,0
2005,3626299,BAKER,OR,0
2005,3626299,BENTON,OR,0
2005,3626299,CLACKAMAS,OR,0
2005,3626299,CLATSOP,OR,0
2005,3626299,COLUMBIA,OR,0
2005,3626299,COOS,OR,0
2005,3626299,CROOK,OR,0
2005,3626299,CURRY,OR,0
2005,3626299,DESCHUTES,OR,0
2005,3626299,DOUGLAS,OR,0
2005,3626299,GILLIAM,OR,0
2005,3626299,GRANT,OR,0
2005,3626299,HARNEY,OR,0
2005,3626299,HOOD RIVER,OR,0
2005,3626299,JACKSON,OR,0
2005,3626299,JEFFERSON,OR,0
2005,3626299,JOSEPHINE,OR,0
2005,3626299,KLAMATH,OR,0
2005,3626299,LAKE,OR,0
2005,3626299,LANE,OR,0
2005,3626299,LINCOLN,OR,0
2005,3626299,LINN,OR,0
2005,3626299,MALHEUR,OR,0
2005,3626299,MARION,OR,0
2005,3626299,MORROW,OR,0
2005,3626299,MULTNOMAH,OR,0
2005,3626299,POLK,OR,0
2005,3626299,SHERMAN,OR,0
2005,3626299,TILLAMOOK,OR,0
2005,3626299,UMATILLA,OR,0
2005,3626299,UNION,OR,0
2005,3626299,WALLOWA,OR,0
2005,3626299,WASCO,OR,0
2005,3626299,WASHINGTON,OR,0
2005,3626299,WHEELER,OR,0
2005,3626299,YAMHILL,OR,0
2006,3667254,BAKER,OR,494
2006,3667254,BENTON,OR,1028
2006,3667254,CLACKAMAS,OR,10315
2006,3667254,CLATSOP,OR,1613
2006,3667254,COLUMBIA,OR,906
2006,3667254,COOS,OR,1980
2006,3667254,CROOK,OR,350
2006,3667254,CURRY,OR,874
2006,3667254,DESCHUTES,OR,2721
2006,3667254,DOUGLAS,OR,3375
2006,3667254,GILLIAM,OR,17
2006,3667254,GRANT,OR,141
2006,3667254,HARNEY,OR,105
2006,3667254,HOOD RIVER,OR,401
2006,3667254,JACKSON,OR,6195
2006,3667254,JEFFERSON,OR,152
2006,3667254,JOSEPHINE,OR,2489
2006,3667254,KLAMATH,OR,1588
2006,3667254,LAKE,OR,185
2006,3667254,LANE,OR,9314
2006,3667254,LINCOLN,OR,1864
2006,3667254,LINN,OR,2777
2006,3667254,MALHEUR,OR,587
2006,3667254,MARION,OR,5907
2006,3667254,MORROW,OR,86
2006,3667254,MULTNOMAH,OR,17720
2006,3667254,POLK,OR,692
2006,3667254,SHERMAN,OR,0
2006,3667254,TILLAMOOK,OR,1115
2006,3667254,UMATILLA,OR,1267
2006,3667254,UNION,OR,712
2006,3667254,WALLOWA,OR,141
2006,3667254,WASCO,OR,658
2006,3667254,WASHINGTON,OR,9399
2006,3667254,WHEELER,OR,0
2006,3667254,YAMHILL,OR,1777
2007,3708209,BAKER,OR,486
2007,3708209,BENTON,OR,1246
2007,3708209,CLACKAMAS,OR,13405
2007,3708209,CLATSOP,OR,1633
2007,3708209,COLUMBIA,OR,1074
2007,3708209,COOS,OR,2503
2007,3708209,CROOK,OR,439
2007,3708209,CURRY,OR,1298
2007,3708209,DESCHUTES,OR,3587
2007,3708209,DOUGLAS,OR,5339
2007,3708209,GILLIAM,OR,27
2007,3708209,GRANT,OR,92
2007,3708209,HARNEY,OR,155
2007,3708209,HOOD RIVER,OR,471
2007,3708209,JACKSON,OR,8315
2007,3708209,JEFFERSON,OR,293
2007,3708209,JOSEPHINE,OR,3179
2007,3708209,KLAMATH,OR,1739
2007,3708209,LAKE,OR,294
2007,3708209,LANE,OR,10623
2007,3708209,LINCOLN,OR,2417
2007,3708209,LINN,OR,3398
2007,3708209,MALHEUR,OR,795
2007,3708209,MARION,OR,7682
2007,3708209,MORROW,OR,63
2007,3708209,MULTNOMAH,OR,24072
2007,3708209,POLK,OR,1191
2007,3708209,SHERMAN,OR,0
2007,3708209,TILLAMOOK,OR,1174
2007,3708209,UMATILLA,OR,1451
2007,3708209,UNION,OR,933
2007,3708209,WALLOWA,OR,164
2007,3708209,WASCO,OR,808
2007,3708209,WASHINGTON,OR,14454
2007,3708209,WHEELER,OR,0
2007,3708209,YAMHILL,OR,2278
2008,3749164,BAKER,OR,602
2008,3749164,BENTON,OR,1676
2008,3749164,CLACKAMAS,OR,15969
2008,3749164,CLATSOP,OR,1851
2008,3749164,COLUMBIA,OR,1397
2008,3749164,COOS,OR,2740
2008,3749164,CROOK,OR,499
2008,3749164,CURRY,OR,1340
2008,3749164,DESCHUTES,OR,4251
2008,3749164,DOUGLAS,OR,4869
2008,3749164,GILLIAM,OR,16
2008,3749164,GRANT,OR,181
2008,3749164,HARNEY,OR,204
2008,3749164,HOOD RIVER,OR,527
2008,3749164,JACKSON,OR,10091
2008,3749164,JEFFERSON,OR,365
2008,3749164,JOSEPHINE,OR,3763
2008,3749164,KLAMATH,OR,2044
2008,3749164,LAKE,OR,292
2008,3749164,LANE,OR,11685
2008,3749164,LINCOLN,OR,2198
2008,3749164,LINN,OR,4330
2008,3749164,MALHEUR,OR,834
2008,3749164,MARION,OR,9056
2008,3749164,MORROW,OR,88
2008,3749164,MULTNOMAH,OR,29454
2008,3749164,POLK,OR,1234
2008,3749164,SHERMAN,OR,0
2008,3749164,TILLAMOOK,OR,1317
2008,3749164,UMATILLA,OR,1627
2008,3749164,UNION,OR,1037
2008,3749164,WALLOWA,OR,185
2008,3749164,WASCO,OR,1161
2008,3749164,WASHINGTON,OR,16504
2008,3749164,WHEELER,OR,0
2008,3749164,YAMHILL,OR,2767
2009,3790119,BAKER,OR,746
2009,3790119,BENTON,OR,1362
2009,3790119,CLACKAMAS,OR,16758
2009,3790119,CLATSOP,OR,1763
2009,3790119,COLUMBIA,OR,1664
2009,3790119,COOS,OR,3230
2009,3790119,CROOK,OR,418
2009,3790119,CURRY,OR,1347
2009,3790119,DESCHUTES,OR,3529
2009,3790119,DOUGLAS,OR,4586
2009,3790119,GILLIAM,OR,36
2009,3790119,GRANT,OR,272
2009,3790119,HARNEY,OR,179
2009,3790119,HOOD RIVER,OR,619
2009,3790119,JACKSON,OR,10241
2009,3790119,JEFFERSON,OR,397
2009,3790119,JOSEPHINE,OR,4027
2009,3790119,KLAMATH,OR,1912
2009,3790119,LAKE,OR,272
2009,3790119,LANE,OR,12370
2009,3790119,LINCOLN,OR,2379
2009,3790119,LINN,OR,4437
2009,3790119,MALHEUR,OR,988
2009,3790119,MARION,OR,8649
2009,3790119,MORROW,OR,116
2009,3790119,MULTNOMAH,OR,36917
2009,3790119,POLK,OR,1376
2009,3790119,SHERMAN,OR,0
2009,3790119,TILLAMOOK,OR,1659
2009,3790119,UMATILLA,OR,1943
2009,3790119,UNION,OR,1002
2009,3790119,WALLOWA,OR,143
2009,3790119,WASCO,OR,1120
2009,3790119,WASHINGTON,OR,13084
2009,3790119,WHEELER,OR,0
2009,3790119,YAMHILL,OR,2645
2010,3831075,BAKER,OR,674
2010,3831075,BENTON,OR,1716
2010,3831075,CLACKAMAS,OR,15439
2010,3831075,CLATSOP,OR,1678
2010,3831075,COLUMBIA,OR,1379
2010,3831075,COOS,OR,3211
2010,3831075,CROOK,OR,648
2010,3831075,CURRY,OR,1405
2010,3831075,DESCHUTES,OR,3859
2010,3831075,DOUGLAS,OR,4699
2010,3831075,GILLIAM,OR,31
2010,3831075,GRANT,OR,211
2010,3831075,HARNEY,OR,194
2010,3831075,HOOD RIVER,OR,385
2010,3831075,JACKSON,OR,10263
2010,3831075,JEFFERSON,OR,424
2010,3831075,JOSEPHINE,OR,3891
2010,3831075,KLAMATH,OR,2219
2010,3831075,LAKE,OR,274
2010,3831075,LANE,OR,13902
2010,3831075,LINCOLN,OR,2577
2010,3831075,LINN,OR,4147
2010,3831075,MALHEUR,OR,853
2010,3831075,MARION,OR,8439
2010,3831075,MORROW,OR,75
2010,3831075,MULTNOMAH,OR,24948
2010,3831075,POLK,OR,1532
2010,3831075,SHERMAN,OR,0
2010,3831075,TILLAMOOK,OR,1460
2010,3831075,UMATILLA,OR,2114
2010,3831075,UNION,OR,1044
2010,3831075,WALLOWA,OR,132
2010,3831075,WASCO,OR,922
2010,3831075,WASHINGTON,OR,12042
2010,3831075,WHEELER,OR,0
2010,3831075,YAMHILL,OR,2244
2011,3876030,BAKER,OR,758
2011,3876030,BENTON,OR,2044
2011,3876030,CLACKAMAS,OR,17656
2011,3876030,CLATSOP,OR,2678
2011,3876030,COLUMBIA,OR,2058
2011,3876030,COOS,OR,3319
2011,3876030,CROOK,OR,647
2011,3876030,CURRY,OR,1426
2011,3876030,DESCHUTES,OR,4186
2011,3876030,DOUGLAS,OR,6061
2011,3876030,GILLIAM,OR,33
2011,3876030,GRANT,OR,291
2011,3876030,HARNEY,OR,226
2011,3876030,HOOD RIVER,OR,536
2011,3876030,JACKSON,OR,13081
2011,3876030,JEFFERSON,OR,377
2011,3876030,JOSEPHINE,OR,5171
2011,3876030,KLAMATH,OR,2393
2011,3876030,LAKE,OR,366
2011,3876030,LANE,OR,15565
2011,3876030,LINCOLN,OR,3035
2011,3876030,LINN,OR,5223
2011,3876030,MALHEUR,OR,1242
2011,3876030,MARION,OR,11244
2011,3876030,MORROW,OR,96
2011,3876030,MULTNOMAH,OR,32033
2011,3876030,POLK,OR,1862
2011,3876030,SHERMAN,OR,0
2011,3876030,TILLAMOOK,OR,2222
2011,3876030,UMATILLA,OR,2393
2011,3876030,UNION,OR,1354
2011,3876030,WALLOWA,OR,205
2011,3876030,WASCO,OR,1593
2011,3876030,WASHINGTON,OR,15947
2011,3876030,WHEELER,OR,0
2011,3876030,YAMHILL,OR,3101
2012,3920985,BAKER,OR,733
2012,3920985,BENTON,OR,2061
2012,3920985,CLACKAMAS,OR,16185
2012,3920985,CLATSOP,OR,2591
2012,3920985,COLUMBIA,OR,1936
2012,3920985,COOS,OR,2904
2012,3920985,CROOK,OR,626
2012,3920985,CURRY,OR,1590
2012,3920985,DESCHUTES,OR,4527
2012,3920985,DOUGLAS,OR,6472
2012,3920985,GILLIAM,OR,48
2012,3920985,GRANT,OR,279
2012,3920985,HARNEY,OR,294
2012,3920985,HOOD RIVER,OR,628
2012,3920985,JACKSON,OR,14538
2012,3920985,JEFFERSON,OR,337
2012,3920985,JOSEPHINE,OR,5846
2012,3920985,KLAMATH,OR,2473
2012,3920985,LAKE,OR,313
2012,3920985,LANE,OR,17192
2012,3920985,LINCOLN,OR,3439
2012,3920985,LINN,OR,5993
2012,3920985,MALHEUR,OR,1445
2012,3920985,MARION,OR,10568
2012,3920985,MORROW,OR,94
2012,3920985,MULTNOMAH,OR,28570
2012,3920985,POLK,OR,1811
2012,3920985,SHERMAN,OR,0
2012,3920985,TILLAMOOK,OR,2034
2012,3920985,UMATILLA,OR,2448
2012,3920985,UNION,OR,1405
2012,3920985,WALLOWA,OR,244
2012,3920985,WASCO,OR,1377
2012,3920985,WASHINGTON,OR,14720
2012,3920985,WHEELER,OR,0
2012,3920985,YAMHILL,OR,2794
2013,3965940,BAKER,OR,0
2013,3965940,BENTON,OR,0
2013,3965940,CLACKAMAS,OR,0
2013,3965940,CLATSOP,OR,0
2013,3965940,COLUMBIA,OR,0
2013,3965940,COOS,OR,0
2013,3965940,CROOK,OR,0
2013,3965940,CURRY,OR,0
2013,3965940,DESCHUTES,OR,0
2013,3965940,DOUGLAS,OR,0
2013,3965940,GILLIAM,OR,0
2013,3965940,GRANT,OR,0
2013,3965940,HARNEY,OR,0
2013,3965940,HOOD RIVER,OR,0
2013,3965940,JACKSON,OR,0
2013,3965940,JEFFERSON,OR,0
2013,3965940,JOSEPHINE,OR,0
2013,3965940,KLAMATH,OR,0
2013,3965940,LAKE,OR,0
2013,3965940,LANE,OR,0
2013,3965940,LINCOLN,OR,0
2013,3965940,LINN,OR,0
2013,3965940,MALHEUR,OR,0
2013,3965940,MARION,OR,0
2013,3965940,MORROW,OR,0
2013,3965940,MULTNOMAH,OR,0
2013,3965940,POLK,OR,0
2013,3965940,SHERMAN,OR,0
2013,3965940,TILLAMOOK,OR,0
2013,3965940,UMATILLA,OR,0
2013,3965940,UNION,OR,0
2013,3965940,WALLOWA,OR,0
2013,3965940,WASCO,OR,0
2013,3965940,WASHINGTON,OR,0
2013,3965940,WHEELER,OR,0
2013,3965940,YAMHILL,OR,0
2014,4010895,BAKER,OR,0
2014,4010895,BENTON,OR,0
2014,4010895,CLACKAMAS,OR,0
2014,4010895,CLATSOP,OR,0
2014,4010895,COLUMBIA,OR,0
2014,4010895,COOS,OR,0
2014,4010895,CROOK,OR,0
2014,4010895,CURRY,OR,0
2014,4010895,DESCHUTES,OR,0
2014,4010895,DOUGLAS,OR,0
2014,4010895,GILLIAM,OR,0
2014,4010895,GRANT,OR,0
2014,4010895,HARNEY,OR,0
2014,4010895,HOOD RIVER,OR,0
2014,4010895,JACKSON,OR,0
2014,4010895,JEFFERSON,OR,0
2014,4010895,JOSEPHINE,OR,0
2014,4010895,KLAMATH,OR,0
2014,4010895,LAKE,OR,0
2014,4010895,LANE,OR,0
2014,4010895,LINCOLN,OR,0
2014,4010895,LINN,OR,0
2014,4010895,MALHEUR,OR,0
2014,4010895,MARION,OR,0
2014,4010895,MORROW,OR,0
2014,4010895,MULTNOMAH,OR,0
2014,4010895,POLK,OR,0
2014,4010895,SHERMAN,OR,0
2014,4010895,TILLAMOOK,OR,0
2014,4010895,UMATILLA,OR,0
2014,4010895,UNION,OR,0
2014,4010895,WALLOWA,OR,0
2014,4010895,WASCO,OR,0
2014,4010895,WASHINGTON,OR,0
2014,4010895,WHEELER,OR,0
2014,4010895,YAMHILL,OR,0
2015,4055850,BAKER,OR,0
2015,4055850,BENTON,OR,0
2015,4055850,CLACKAMAS,OR,0
2015,4055850,CLATSOP,OR,0
2015,4055850,COLUMBIA,OR,0
2015,4055850,COOS,OR,0
2015,4055850,CROOK,OR,0
2015,4055850,CURRY,OR,0
2015,4055850,DESCHUTES,OR,0
2015,4055850,DOUGLAS,OR,0
2015,4055850,GILLIAM,OR,0
2015,4055850,GRANT,OR,0
2015,4055850,HARNEY,OR,0
2015,4055850,HOOD RIVER,OR,0
2015,4055850,JACKSON,OR,0
2015,4055850,JEFFERSON,OR,0
2015,4055850,JOSEPHINE,OR,0
2015,4055850,KLAMATH,OR,0
2015,4055850,LAKE,OR,0
2015,4055850,LANE,OR,0
2015,4055850,LINCOLN,OR,0
2015,4055850,LINN,OR,0
2015,4055850,MALHEUR,OR,0
2015,4055850,MARION,OR,0
2015,4055850,MORROW,OR,0
2015,4055850,MULTNOMAH,OR,0
2015,4055850,POLK,OR,0
2015,4055850,SHERMAN,OR,0
2015,4055850,TILLAMOOK,OR,0
2015,4055850,UMATILLA,OR,0
2015,4055850,UNION,OR,0
2015,4055850,WALLOWA,OR,0
2015,4055850,WASCO,OR,0
2015,4055850,WASHINGTON,OR,0
2015,4055850,WHEELER,OR,0
2015,4055850,YAMHILL,OR,0
